date,AAPL,ABBV,ABT,AMGN,AMZN,AVGO,BA,BAC,BMY,C,CELG,CMCSA,CSCO,CVX,DIS,DWDP,FB,GE,GILD,GOOG,GOOGL,HD,HON,IBM,INTC,JNJ,JPM,KO,MA,MCD,MDT,MMM,MO,MRK,MSFT,NVDA,ORCL,PCLN,PEP,PFE,PG,PM,T,UNH,V,VZ,WFC,WMT,XOM
2015-09-16,37173489,8044172.0,4982269,4004166,2252790,2731717.0,2504368,83721453,9550845,17366057,3026501,24385330,21245275,12592848,6509278,,16321193.0,61533829,8116046,1286454.0,1312598.0,5284786,3244243,2799222,25957758,5630377,12234435,22233131,4128608.0,5198679,5160105,2060607,10712896,8681194,23372162,4337684,19550210,478417.0,4151653,21408132,8703147,5925198.0,23510532,3475624,8207360.0,11931467,15218544,5625284,15213416
2015-09-17,64112641,10281713.0,7323669,3519484,4169484,1991761.0,3405575,119088186,7396427,24075192,4249140,34636706,25409636,12324310,7792632,,27841803.0,48844120,9858410,2274690.0,2387605.0,6607052,2701359,4002952,29805245,8258048,21249199,21232475,4627013.0,7954984,6031122,2855145,9801575,22799862,32768161,6717769,37298982,482023.0,5300824,25334971,11029573,4633473.0,37922104,5466515,7663296.0,31674962,25025803,7133132,15603018
2015-09-18,74285291,28957042.0,9063890,6487261,6160075,4402110.0,7302713,136531198,18650256,33404568,7711389,154533198,40020051,18635914,13559400,,62299984.0,77869308,13156935,5133386.0,3627210.0,11366739,4900699,7975845,60693435,14211147,31008001,27527257,8342890.0,10492672,11475721,6526037,12866929,28997947,63143684,8160255,34919765,1213350.0,9622350,36750754,18210249,8268331.0,44627155,7458385,14508062.0,26889303,39561581,12885204,23180160
2015-09-21,50221965,11036805.0,5050696,4702605,3283313,1651455.0,2460863,79081690,10273273,14935995,7115860,26232426,21945645,8523338,7144675,,28789973.0,29616825,15141646,1788506.0,1954667.0,5201675,2683371,3824858,24417127,7053338,13136087,12935770,3996841.0,4543492,5614071,2492937,4085031,17242883,26177224,7046616,14964384,581740.0,3653985,23704824,7742506,3631558.0,19869697,3476697,12756386.0,10581949,16673165,7119271,10851972
2015-09-22,50346159,14191808.0,7283366,4517997,3841748,2248268.0,3464997,92227216,7557724,19607219,8070473,20346662,21305238,9690602,8328799,,36888893.0,44204897,14843485,2562869.0,2718081.0,4631593,4581479,3564015,28576221,10617620,14811263,15021341,3457138.0,6254535,7010254,2775119,4949844,12795475,28085903,5708923,19978673,516037.0,4547898,24287436,10207585,3605913.0,25516693,4566806,11394027.0,12368468,21758532,8800795,14244885
2015-09-23,35756716,9827049.0,6280322,2785437,2237571,2187850.0,4907463,78117507,4766706,13680224,3524808,13653828,18804158,9043003,5817994,,21701427.0,41189957,7973131,1470949.0,1457995.0,4084866,5715895,2674225,25983954,5609270,11712247,8910787,2557025.0,3035339,4513288,2684501,3677137,10055545,17145238,4040849,16991591,395043.0,3402041,26123994,6294153,2437396.0,15739211,3131294,10655796.0,11670257,12521218,5876630,13784836
2015-09-24,50219475,8625466.0,7322119,3519203,3500964,4499496.0,5297023,99432185,6380038,32237013,7335889,21558922,35598016,10301972,10703995,,29105964.0,53239248,13464072,2240098.0,1934639.0,5172256,5575359,3278207,32754744,7407488,17290898,19385666,3513814.0,4138791,6840710,2690259,5602269,10506643,27905607,9561031,18059542,596501.0,4064034,30463730,13423430,3068237.0,24739658,4735625,8406638.0,14437585,17063921,6955971,14584249
2015-09-25,56151926,8673385.0,10025077,5243651,4030998,3508675.0,4149269,88567972,9425887,22340573,10055442,26290314,37618273,10861940,7176641,,28961622.0,38947468,15998874,2174009.0,2423992.0,5478067,3898497,3474279,29192322,10794083,18381900,22511325,3880798.0,4825681,8229175,3767165,5656209,15322622,29384601,9242268,19386998,744911.0,4897161,34523947,15080607,3396142.0,27102919,8060109,7756572.0,17512812,18393019,7163040,15175167
2015-09-28,50782189,15000639.0,17111695,7418029,5370668,3889654.0,4104019,86826540,10940936,21444531,11627152,33749910,26850706,10506508,8190734,,40914897.0,42431322,23492124,3110651.0,2361393.0,5918746,4356316,4292421,41741821,14191322,16825220,19302596,4811935.0,6442820,9882774,3427488,7847800,20011321,27099680,9698094,21624021,1143188.0,4642332,41879746,9070203,4315501.0,35802261,5625811,14758095.0,15146661,16841440,9260552,14487427
2015-09-29,73365384,12842820.0,12287402,6251518,4457532,4799082.0,2935049,79804455,10514864,16477654,9365284,29783894,27095642,8796613,9465281,,42281838.0,41586754,18416466,2310284.0,2106466.0,7908590,3452437,4763509,34169562,11519707,19334371,14166903,4501215.0,6944437,11377738,4945961,7333689,12802842,32763557,9518373,19785913,586798.0,5631221,31035962,9033118,4194672.0,33784798,5142683,11326665.0,15652436,20816056,7640099,13747877
2015-09-30,65041596,11777177.0,10517154,5995001,3902536,4177136.0,3025421,71074169,11140907,17587920,8454918,23385970,31067238,13832122,9125415,,35159225.0,43496670,15418283,2332087.0,2549938.0,5372051,4388811,3923866,39507452,10733444,18638980,19504072,4530319.0,5406621,7961363,3453568,7482415,12587026,33172693,13712983,16061168,787300.0,5810910,31945674,10860477,4836734.0,34686106,4601644,16922528.0,20277728,20427101,7899564,17981786
2015-10-01,63929100,9255780.0,7896959,4675914,3768483,4567436.0,2878388,71471505,11278832,16289694,9413718,23793830,26933244,11110356,7502246,,29283652.0,39722475,13403617,1867601.0,2125315.0,5215027,3315389,3880747,29832842,9675937,16858972,19606626,4496019.0,4456554,10973170,2486292,7113825,14408111,28657859,12232427,18331147,818506.0,5061773,29950597,8547380,3961739.0,30813966,3767995,8679088.0,22322198,15552670,7836374,14397547
2015-10-02,58019758,6942567.0,8457506,4803545,4597795,3520745.0,3020473,181788433,13527829,27314403,8446464,23866714,34910695,13050412,9105121,,37881652.0,42673722,19143498,2684805.0,2439435.0,4359768,3817534,3053928,27901454,8367839,20434993,15536558,3543117.0,4400738,12348377,3064411,4999679,24287854,41839035,9653639,18772805,756962.0,5163745,41703103,9085580,3733876.0,28499884,3520669,7457930.0,22333344,21629773,7081779,18807816
2015-10-05,52064743,9330952.0,8789275,4367055,3391359,3908477.0,4587247,75293923,8039843,14879934,6422617,19336288,30217882,14195552,7144600,,27292517.0,105394338,14535998,1803643.0,1898012.0,4528683,3706487,5131669,34842513,9419147,13470764,15658441,3837658.0,6501556,7794059,2987249,8563508,15881158,34369286,12050571,12741707,572775.0,5697297,31996288,9187673,5715055.0,27866536,3491193,7286755.0,14484227,15240709,6300307,18486540
2015-10-06,48856977,9008241.0,11689336,4818610,4547519,11599854.0,3059466,67445122,10075407,12601345,8434075,19359458,34609939,18896013,5660139,,22488275.0,71903511,14962016,2236847.0,2157409.0,5275170,2605829,3018074,35530196,8365019,12134800,14579392,3641713.0,7247356,8340501,2256802,5639204,16493492,27510808,11360526,12426637,405781.0,7094334,36589673,8851535,3522592.0,27864888,4652024,5782470.0,15080076,14489887,7410496,18756794
2015-10-07,46765550,11075147.0,9621212,8002411,3812087,3728380.0,3284108,66997033,8243816,16605486,8142504,16475142,29749725,17689343,7006810,,24129277.0,65836913,12457662,2092714.0,2217672.0,4810700,2983174,2989915,36930069,9466339,12817978,14401357,3756790.0,6530337,5801632,1957149,5998909,14544638,27711492,7753799,16369772,485571.0,6655730,29635498,8073977,3682496.0,21048973,4293891,6273520.0,11975895,13917377,7189740,18700810
2015-10-08,61979577,6737334.0,9859062,6638477,4676440,4140853.0,2835713,79056883,6268591,16903001,4601013,25844396,22500248,11299052,7499092,,27290523.0,51114701,11833123,2182081.0,1965397.0,4958197,3084548,4794357,27794648,7090710,13964567,11960174,2970506.0,8218856,6663241,2008766,5587589,12542031,33772709,11501741,13247649,432654.0,4683345,30068206,6856553,3922975.0,17305160,3646546,5713137.0,10280940,15384114,5974536,14344692
2015-10-09,52766140,7178537.0,10400179,3080855,3537364,3447856.0,3065696,76667097,9492139,14341225,5054839,19038864,22125821,10011072,7341822,,20012911.0,47327637,8622163,1648736.0,1606178.0,3893492,3311469,3531107,24209923,8259654,12112022,13931163,4733170.0,5756563,9449461,2293990,8383094,10921425,28600632,10581210,14656414,420060.0,5607006,20406537,6880132,5058351.0,19351286,4485089,5947767.0,11981173,16983126,6753997,17384670
2015-10-12,30467204,6515047.0,6067668,5472951,2776103,2419353.0,1942171,50725777,5888341,11187038,3279149,17530672,14486035,7917484,5179044,,18449562.0,25239634,8863803,1276134.0,1334225.0,2861908,1762118,3227636,18795025,8957937,10857374,12299062,2577857.0,3448175,5557921,1429298,6053213,11653308,19769066,5689727,11022515,601825.0,4581271,14840981,6255896,2386547.0,14204166,5840042,5586253.0,9886668,10639023,5643870,9931754
2015-10-13,33049256,9467938.0,5527082,4143894,2938044,3247546.0,2339688,73689847,7260635,13337940,4383188,15763080,15107154,8012541,8342685,,19480347.0,43203188,9411248,1807685.0,2122338.0,2971353,3660248,3915707,35588607,12761886,15621860,12903557,2415080.0,4697279,5761968,2027618,6167578,14905931,19987816,7461071,11575627,502723.0,5989430,19446103,8390248,3089284.0,22148602,6655729,7439403.0,11566364,16002167,8858374,12326598
2015-10-14,44462449,8727377.0,6417154,3197360,3582060,3352990.0,8747037,122207202,4457274,22265820,4155591,19376724,20144012,9732641,5563643,,19253351.0,39107858,9575848,1415468.0,1564582.0,5200401,3551091,3352327,75954805,8881850,28983463,14180003,2832465.0,9092540,4607943,2260312,6087268,13730161,24697766,15304756,14067798,896631.0,4238421,17728471,8478970,5556358.0,23681023,5592107,7568189.0,19559119,26267767,80811495,14485198
2015-10-15,37673452,7781605.0,7822007,3269591,4937034,4931580.0,6368293,127028772,4641728,31023069,4542601,13962926,18996867,8960365,6739184,,27557516.0,76978568,9462370,1885737.0,2357829.0,3448925,6018155,3476219,37634791,9561891,18147873,11801562,2897744.0,10168313,5966007,2589025,7314482,14037482,27189370,13151151,12205521,601924.0,5763932,26383132,8607447,5880612.0,19170403,8012435,6856217.0,11774019,18262387,46253486,13640875
2015-10-16,39232609,7342847.0,6163246,4793073,4315792,1986583.0,3173330,66966667,5919360,17568971,4375170,12745988,19948295,7820888,5907809,,25412856.0,142004811,9975752,1611128.0,1815759.0,4068819,12646038,3483599,29371313,9495231,17456576,20384217,3388279.0,7167807,5154184,2490502,9115906,11092492,26450334,11209897,19694441,528988.0,5550804,19202040,9578593,5479777.0,33236651,4416084,9117287.0,15620814,15675803,26190561,14302982
2015-10-19,29759153,6463038.0,5531242,3271670,4375420,1859322.0,4021966,62953541,6023507,13616434,4712226,12984712,20778054,8900398,8001900,,23729924.0,131036378,7636948,1477340.0,1508585.0,3097713,5948137,7954684,37624029,8725430,14510389,15553774,4024291.0,7064295,5190920,2004235,6403662,8441884,29387581,7367780,18100494,700741.0,4902868,15780809,7292177,4796762.0,28250828,3707510,9952627.0,17547398,15515662,17805797,14155779
2015-10-20,48967763,6494588.0,5882743,3385285,4346209,2191985.0,4202644,50797790,5965102,11195808,4279273,13542362,20335775,8221081,9674422,,30881777.0,75155008,10164831,2498215.0,2621719.0,3318402,4649258,16025591,24416140,6041789,11545128,16199274,2451610.0,4872192,3805598,2409281,5431974,9944920,30802235,6620614,13678087,471982.0,3613624,17491641,8531907,4495786.0,20085967,3278381,8148823.0,19747381,13583334,10423659,12340108
2015-10-21,42326974,11756513.0,8896432,3839615,3361655,2820894.0,8976509,64825296,8095841,15817353,4969597,16417322,19174380,7430348,8778723,,22003730.0,65519289,9853462,1794172.0,1608436.0,3492096,3640999,7134526,32005294,7093295,12171798,19441501,2900397.0,8307996,4329421,3011800,5216162,11327134,25264710,9667049,11072051,482390.0,4338410,33194098,8320070,3643496.0,27242653,5338969,7323634.0,17103739,17697279,13135067,10285460
2015-10-22,41654089,46499249.0,12440022,4079820,7779372,3434441.0,6976122,74099343,7907826,22317917,4481663,20590314,32162485,8970975,10023792,,26392075.0,81470070,24746594,4070954.0,4431595.0,5855133,4416131,5583076,39572646,9887845,15293031,35920172,4033210.0,25259316,5648151,5111766,7372354,18449265,56637074,7672091,14701321,679620.0,5934810,41366018,14078252,4755029.0,33291946,10474871,9093216.0,15377212,18263223,14581736,14821163
2015-10-23,59366914,26214800.0,9582743,3657328,10692667,3549800.0,4691229,82285833,8081611,19927051,4862757,20206280,26076929,8134783,7928447,,42809661.0,76867187,15001260,6653923.0,6336319.0,5281580,4108784,5370439,42796629,9178873,16985219,18796054,5240447.0,11677294,5619113,2997423,8025034,15703516,135227059,9544357,16469067,630310.0,5015782,27534633,16451170,4307870.0,46231419,5497462,11971306.0,13285053,16924772,13040574,13215678
2015-10-26,66333781,13890440.0,5716413,4346594,4269715,5813765.0,3143377,67702832,6679469,14530672,5012356,21324670,20354775,8606586,5729552,,25961212.0,48757397,10906469,2716615.0,2438847.0,4550203,1901853,3489428,22646897,7561604,13880244,14788551,3651978.0,11478642,6459203,2136125,5101663,10975198,64633324,6185935,12330620,864618.0,3770693,23291113,11464659,4124497.0,25419196,3377107,8019362.0,10802497,12661370,10839811,12576449
2015-10-27,69884400,11710809.0,5743647,3877225,3787136,3228023.0,3410812,56147451,9075700,13232394,5342879,31676922,19480621,9328537,5857367,,23795472.0,67605799,15787028,2245796.0,1938916.0,3674805,2452434,15005072,22630111,8883154,8831857,30166606,3789254.0,10013138,4762305,1970110,4500764,13956855,50999907,5206678,14110454,478992.0,3995662,40077755,9423405,3283774.0,24453408,4008360,9527392.0,9540035,12443868,10510895,13576824
2015-10-28,85551352,7868971.0,6158320,4878877,3926200,3096584.0,4408260,147672009,6446337,23395176,3680318,23280802,23741378,8235799,6452336,,24081515.0,71075100,17795612,2178917.0,1980154.0,6821538,2516035,8510027,21908366,7256217,17959901,13667281,4582460.0,4390331,4037807,2724680,5142852,14709971,47000753,5425852,14019989,533585.0,5164815,34860351,10175963,3231427.0,27813309,4405528,10848061.0,11447254,16678734,11831556,12472748
2015-10-29,51227334,9301078.0,6887737,4870231,3896026,6158178.0,3071764,95510244,4570360,23152382,3665901,18254734,16717819,6684470,6125017,,20316691.0,42373002,10783338,1455965.0,1825957.0,4635293,3129146,3710245,21325186,6340702,12752676,9427360,4940197.0,3752589,3832983,1484607,6018135,8907257,30202078,8179177,11432860,525722.0,3008124,72025553,8230732,2976531.0,17841785,3257509,7640293.0,7902323,11334469,12848841,10334974
2015-10-30,49365254,27465631.0,8442309,4589730,3874363,2551618.0,3938024,87645788,6458018,18430238,5265032,21727092,22334055,11559260,8501634,,33487104.0,71021379,8545033,1908774.0,1999161.0,4991516,2923259,3983990,24693857,10520339,15731415,15356150,5538972.0,6409469,5315813,2672128,6882527,11017447,46619761,7528965,16471536,994289.0,5425837,57128862,9547693,4062551.0,24581781,4237848,11186481.0,14753237,18450513,15805451,18758594
2015-11-02,32203267,17008651.0,5478148,3222477,2816479,2606780.0,2516541,56894296,7508061,11999172,3972875,15207922,28912599,14275182,6948178,,24003944.0,59501862,8362022,1886250.0,1995708.0,3715526,2450475,3822212,21743084,6297929,15252402,16252219,5480711.0,5662934,6131574,2701780,5919103,10559147,30284982,4752197,19789618,498575.0,5007315,39500437,7152929,2857133.0,25538052,3874210,29965248.0,11689119,10991131,10717075,21265779
2015-11-03,45518976,8754366.0,3933776,2411470,3246910,2622248.0,2469415,66096236,5509932,13516886,3108184,16893356,30555332,17668747,7122525,,21242341.0,95829499,7458627,1565379.0,1815300.0,4313696,2466438,4349317,18167033,6229002,11519476,9693096,4497470.0,4584931,5021262,2972122,12133372,9216178,36596931,9419230,17153098,415091.0,4174940,29539142,8013214,3445351.0,17701007,2757279,18899714.0,11900782,10709126,10252041,20115562
2015-11-04,44886050,10342539.0,6506454,3059482,4840501,4309796.0,2771502,78688573,5241674,16983594,4137212,27963430,28591793,11930905,20735237,,43469308.0,105131354,8081779,1706700.0,2091999.0,4101588,1940602,3516890,20762063,5592309,11388297,10488480,3292176.0,6797075,4221104,2254169,9298798,7749112,37087849,11056571,16863143,507382.0,3345638,30876734,6376267,1256663.0,17294705,5396183,8640127.0,9701964,12823595,10055963,14243047
2015-11-05,39552680,10237169.0,5107043,2202433,4723825,2830793.0,2545336,85477288,3918105,13632380,8615106,18900476,21988608,11182723,14802125,,63232861.0,122592649,10182143,1861550.0,2274314.0,3059445,2224436,5093471,16486057,6545575,12715177,9625114,3032346.0,5059117,3776984,2023648,5382133,9046541,31468485,11969974,16358495,549417.0,2834071,20491534,6860580,1046169.0,16138839,4009060,9392435.0,11645939,12263676,8857377,12291074
2015-11-06,33042283,7252142.0,6586278,3343956,4092165,4528677.0,2294059,157987106,5503723,21642396,8288466,25549152,26107573,9632528,16799160,,35084342.0,126106633,8565868,1511599.0,1677199.0,3751518,2456134,4744493,23701653,6220880,23259713,11926701,4333163.0,4615031,4178147,1859945,7995545,10722892,32851204,29306777,16481502,1177182.0,4660435,31247529,9483466,5455698.0,21492372,4106820,8221246.0,14142855,22373890,9977275,12488207
2015-11-09,33871405,8223290.0,5946001,2722232,4048823,2825012.0,2980833,129842355,3987396,19920717,5914602,17062734,25865917,7657963,9305639,,26383540.0,145458183,8142227,2069807.0,1776861.0,4988713,3274264,8074476,24168738,6625850,17143653,10842503,3722708.0,8423804,4363856,2420917,6247659,9140220,32513067,12314225,14604873,2652401.0,3959772,27014590,8607162,4029952.0,20433297,2755074,10156591.0,10743135,17609298,8438147,13550598
2015-11-10,59127931,6897363.0,5520634,2871340,3489483,4475924.0,2524124,59845097,4023959,17655301,4510040,17665658,26701825,6823080,8240273,,25031681.0,239433940,8571251,1607994.0,1489929.0,3872769,2757440,4520387,22451689,5114204,13237225,8283092,2991715.0,12716373,3832598,1962870,4866567,7462188,55283697,13806497,11294021,927813.0,3367819,20968199,6551032,2541800.0,19262729,2842605,8438663.0,9996441,13474398,7613783,14236006
2015-11-11,45217971,8212540.0,4303798,1923926,5387309,2595841.0,1589325,59235017,3989967,15834013,3527627,12102024,32599338,6085309,6381663,,25057099.0,197598775,6056763,1366995.0,2095922.0,3247636,2306258,3164806,19864710,6284749,8513925,9101167,4667205.0,8396833,4265266,2527087,8123418,8544587,36516260,15503157,18861512,596852.0,3151467,20503311,5295876,2563555.0,14038925,2374191,8024387.0,7904016,10808470,8689874,9598043
2015-11-12,32525579,7765449.0,6013931,4767155,4284678,2658754.0,3796076,77712229,4037335,17732373,5380405,17826450,38135852,8950693,7221172,,20924674.0,292774116,8010872,1837154.0,1772555.0,4283672,3478172,4700465,23265389,6918621,13575820,10724972,5274467.0,5893390,5046040,2305645,5254129,8577457,35361095,7277017,14590012,561238.0,3892758,18000169,7678594,3948218.0,17408319,3341095,8936589.0,11052980,17551403,9549381,16048588
2015-11-13,45812403,7831816.0,6797538,3855017,6261076,3982433.0,3063568,103497332,6238785,16823133,6206214,15579546,94556197,7674869,8070303,,30278403.0,247131467,10848375,2075504.0,2409363.0,8728203,2446173,4609621,23673174,8517437,11825836,11618468,4361016.0,8600126,4330487,2434419,4648760,11394539,36848175,7323501,23987129,779937.0,4000911,18064631,8468816,3471791.0,23587106,3767250,9910229.0,12608957,16547827,12512234,17524553
2015-11-16,38106701,6965093.0,6362852,2443154,7435934,2779556.0,2378332,70377293,4660337,14896647,7914762,15435186,44949588,10100523,5769657,,49309167.0,284792224,7344204,1905893.0,2535198.0,7782603,2297969,4190777,29899659,5755304,11041091,11244857,3979513.0,6731754,4400601,2394999,5151605,6907842,32165198,8607008,16740998,1708408.0,3446744,25633881,7410647,3722746.0,23600146,2449664,7804875.0,10112499,11955410,13317585,14546153
2015-11-17,27583101,8405288.0,5794319,3642647,4316843,1986829.0,3038322,70480628,4956309,14844982,5093132,16342664,30396121,7575588,6434320,,26774146.0,431315043,6910542,1506733.0,1939934.0,10516554,2423980,2814487,22633643,5123925,12354394,12738565,3767296.0,6027595,4348449,2392964,3883375,7126622,31546754,6426163,14819972,898762.0,3446515,29691861,8761043,3173896.0,20367699,1981353,6942598.0,10657470,11331933,24667384,10010744
2015-11-18,46674697,5470204.0,5691032,2975793,4469769,2027043.0,3099834,85633743,6169900,19099033,5414448,17579564,27015720,6886694,6744009,,23836526.0,20981559,8246792,1684259.0,1813336.0,6501305,2535792,4148771,18619760,7146029,12910083,12966187,4502203.0,5194489,5147122,2226895,6321657,10811362,29710030,8755358,11958895,804488.0,4073669,35961195,6446956,4186255.0,22231184,3319376,7211347.0,13585587,16612371,14875038,10884384
2015-11-19,43295820,5571205.0,6830303,2040962,4705237,3279096.0,2492572,51812145,4010140,11997989,3681411,15694264,27417442,6096299,6100938,,25520599.0,21582351,7019598,1327879.0,1403913.0,4660904,3408742,4753503,45381552,5162070,12839394,24090723,3620484.0,5323499,6832549,1518046,5583704,6839235,28149228,6351803,12306010,555726.0,3496007,90712489,7899386,4507823.0,17963220,15730925,6082166.0,9320319,12166085,11565970,9452859
2015-11-20,34287096,7489684.0,7140745,2728011,3896135,2805741.0,3210129,56264227,6051880,14895961,3570811,18405140,26502758,8561188,10820776,,22129648.0,210756054,7113228,2213284.0,2773944.0,8190591,2561981,5176255,41137747,7671207,11209466,19778361,3320800.0,6659387,6229470,1891113,6327915,8933303,37147608,5993587,12023190,626894.0,4800139,64596601,9533187,4823473.0,20454444,7059415,6764313.0,12226014,16263571,12371085,10144398
2015-11-23,32482528,6404954.0,4593816,4169261,4385057,1600330.0,3182629,50350218,5603842,14546687,3720958,12204246,24684856,6887551,6986322,,19897220.0,135385737,5481650,1415385.0,1732400.0,6328626,3134552,5137872,20152861,6730405,11338963,13338016,2115854.0,4968405,4708866,1430410,4521790,8687456,28235918,6063751,9111899,486902.0,4603992,124636360,9421300,3029079.0,15271922,3780416,5910579.0,10289047,9637084,10573864,11868403
2015-11-24,42803172,5214544.0,4638597,3687015,4543417,3565884.0,2626649,58724161,6022358,12950333,3413915,17002706,32859230,8547718,9152287,,23577293.0,145873056,6547140,2334197.0,2394010.0,6672455,5749398,3407603,21413535,7492381,10910042,15767155,2588417.0,6047679,4226112,2100625,3714197,10507171,24600043,4885692,13766246,1390553.0,3405389,84024122,7086626,2821640.0,17716928,3244841,6039102.0,11127415,14156491,12451243,15052912
2015-11-25,21388308,4879776.0,3080732,2134543,2697889,2139595.0,1852242,34926498,3706900,9858686,2304468,12174462,22472771,5419247,4750814,,15150785.0,54152267,5720514,1122224.0,1180643.0,5300123,3725060,3238166,17939406,5401443,7772026,10344783,2196176.0,7477123,4428881,1184162,2980105,6078917,21005147,3457476,8014997,420986.0,2906408,79381078,4266529,2676094.0,14601226,2959195,4268594.0,7014483,10034358,7820553,8980425
2015-11-27,13046445,2404142.0,1678028,1052359,1966801,1326156.0,1282131,22937528,1385063,5483432,1310275,5672240,9532251,2547796,14912040,,5913066.0,33143866,2749185,838528.0,722320.0,3337790,1144656,1415840,6620857,2353779,4052853,7236711,1502598.0,2763685,2403067,876130,1767912,2981642,9009132,2175202,6869874,278974.0,1463396,16119593,2390080,1944579.0,9327165,1740503,3139602.0,4108274,4914008,5340915,4156645
2015-11-30,39180322,12659111.0,7822288,2982554,5693172,3261477.0,3175825,61852667,6163347,14600447,4684453,20789550,30736731,12169849,16552049,,20383179.0,79685784,9837828,2097624.0,1679349.0,8036605,2893089,4542014,21785791,8974353,15139836,16055427,3845847.0,7844734,10187029,2934232,7873334,13355002,56241417,8181080,18939685,539293.0,6077776,42888600,8931377,5968621.0,24865761,4602953,8866993.0,19390731,15988423,14932896,17714275
2015-12-01,34852374,11290185.0,5593933,2429007,4751152,4325498.0,3444346,74298721,5529535,11855217,4319966,15706226,31406279,6975396,8895492,,22781868.0,54242041,10659529,2134621.0,2019864.0,5267407,3264558,4195119,23560239,7545986,12707388,11152826,4891120.0,5321741,5705377,2258862,4852124,12996846,39952779,10237433,12718191,682714.0,4473224,49300578,8391566,3857692.0,16761316,5466961,6701870.0,10579930,15543335,12200567,13916981
2015-12-02,33386563,7663000.0,4840404,2871582,4273526,5436395.0,2648847,76857387,5924541,15288581,4854305,18550914,29178172,11830099,7787454,,24429063.0,44113776,8850461,2230373.0,2343841.0,5021711,2482890,3725193,18688180,6623500,13440656,12598499,3584225.0,5692204,7930236,2034611,5269450,10099265,47274879,7356004,13694239,426325.0,4361649,31828141,8104185,3522577.0,25851103,6070833,7309679.0,12160359,12779891,13586715,16299331
2015-12-03,41569509,9700854.0,6857387,4468642,5064736,12066113.0,3008656,95781361,6804388,19747310,6339702,23257276,25783765,10996214,10446197,,23236485.0,62969668,13772369,2590641.0,2097494.0,6687458,2702815,5905763,30131055,12008737,14625381,15004860,3478681.0,6558595,11676750,2609503,5164952,13595087,38627835,6166405,20322432,666714.0,5661036,47351846,11178640,6056698.0,28748006,4287079,8689100.0,17077739,15409779,15844032,14868257
2015-12-04,57776977,6748111.0,6438507,3920918,4534796,6032923.0,3892356,102999510,6774750,21462921,4963484,24458984,28143745,13169972,8769655,,21224721.0,58201149,8738290,2757283.0,2489998.0,5387092,3552293,4567752,24900994,7843509,17786014,16487972,3867843.0,7777601,8904305,2175780,7450458,13686940,43963662,11468924,18206591,556281.0,6422721,31613694,11960891,7203459.0,35685574,3588162,9943311.0,14158510,19646988,10434874,20156434
2015-12-07,32084249,7890533.0,5559878,3566656,3732814,4476940.0,3417715,81623517,4865506,15076146,4055437,14345324,15350240,15378267,6735033,,15474890.0,66679879,5956098,1812314.0,1831287.0,5443657,2298449,3279300,17731885,7262911,11685333,12030718,2855616.0,4810416,5385406,2141675,4261920,8691515,30709765,8339679,13798471,409781.0,3408012,20967899,9459974,3931827.0,33955472,3164319,15262353.0,13191707,17991614,11595528,17674886
2015-12-08,34309450,6896158.0,5199001,2249241,3651908,3456001.0,5020885,84772872,5215206,14780568,3876392,31163636,18635748,13396907,7473807,,20401791.0,53265303,6675558,1829475.0,1554121.0,4731274,2711874,3904755,13380229,8005242,13083754,10736113,3663943.0,4814207,6717025,2350423,3226735,7573196,32878026,7862233,15219174,339080.0,3385218,25734300,8312676,4119395.0,28411842,3551921,11343973.0,13775478,19949371,10376845,24208322
2015-12-09,46361357,6207923.0,5544425,2995578,5158172,3080268.0,5124573,82418050,4814941,19903691,4362368,25459862,24127425,14675834,9050676,,23517268.0,50560429,7534864,2699990.0,2327471.0,5055629,2464636,4614993,22548299,7947010,16770188,12945502,5111255.0,7604711,5392990,2660838,5428209,10357171,36373209,9316871,17516146,384325.0,4195060,39558235,10081941,3841040.0,25052195,3839106,15361478.0,13467888,18499649,8981982,22036336
2015-12-10,29212727,6736772.0,4953210,2813993,3455472,3307833.0,3278479,68375559,3784052,16332011,3023543,26719608,23382403,14534370,7027327,,17454312.0,47071585,7653265,1988380.0,1622940.0,4186201,2812330,4221948,17400745,6476936,12838276,15483280,2907936.0,5297931,4995073,2551233,4717764,11451843,31775826,5914923,18358278,461775.0,3926583,52788852,8984179,4183675.0,27712782,3202586,8717002.0,10402438,14061807,11359321,20133497
2015-12-11,46886161,9388615.0,5236356,3005700,5474420,2777695.0,3684384,91451006,4184808,24091180,4613567,38607890,34295664,13183094,12333768,,26427727.0,62901542,9518903,2224410.0,2159164.0,5300644,5553674,5333567,21251423,7796497,17889163,17313343,4558288.0,5735980,6108136,2523192,5310681,10397896,39549497,5683038,20346816,535879.0,5429692,40274509,12280492,4739821.0,26947761,3830793,15623258.0,16481686,17814579,9744152,20470858
2015-12-14,65003609,9419071.0,6173368,2801651,4361273,3706972.0,4841724,121067256,5966158,21580420,4106166,54186720,32744930,12428468,9694951,,24813496.0,65050993,10309033,2421236.0,2708520.0,5959371,5760545,5141549,19528029,10640583,17633059,20090892,3927527.0,7659077,5471568,3461796,6493946,11998481,47006491,6908645,20134909,369372.0,6633208,38285102,12177054,4636826.0,26394486,3867188,10359478.0,16720559,22052128,14522962,21973260
