,1. open,2. high,3. low,4. close,5. volume 
2022-02-17 16:30:00,168.91,168.95,168.91,168.95,2419.0
2022-02-17 16:32:00,168.9599,168.9599,168.95,168.95,1806.0
2022-02-17 16:33:00,168.95,168.97,168.95,168.97,1148.0
2022-02-17 16:34:00,168.88,169.09,168.88,169.09,58685.0
2022-02-17 16:35:00,169.09,169.09,169.08,169.08,538.0
2022-02-17 16:37:00,169.01,169.04,169.01,169.01,2578.0
2022-02-17 16:38:00,169.01,169.1,169.01,169.1,8747.0
2022-02-17 16:39:00,169.05,169.06,169.04,169.06,6227.0
2022-02-17 16:40:00,169.05,169.05,169.05,169.05,1747.0
2022-02-17 16:41:00,169.06,169.06,169.05,169.05,2425.0
2022-02-17 16:42:00,169.0599,169.06,169.0599,169.06,1164.0
2022-02-17 16:43:00,169.05,169.06,169.05,169.06,3441.0
2022-02-17 16:44:00,169.06,169.13,169.06,169.13,11505.0
2022-02-17 16:45:00,169.06,169.06,169.02,169.02,5714.0
2022-02-17 16:46:00,169.1,169.1,169.1,169.1,368.0
2022-02-17 16:47:00,169.11,169.11,169.11,169.11,305.0
2022-02-17 16:48:00,169.11,169.11,169.09,169.09,865.0
2022-02-17 16:50:00,169.09,169.09,169.09,169.09,1045.0
2022-02-17 16:51:00,169.1,169.1,169.1,169.1,1825.0
2022-02-17 16:52:00,169.05,169.1,169.05,169.1,1256.0
2022-02-17 16:53:00,169.1,169.1,169.08,169.08,2864.0
2022-02-17 16:54:00,169.1,169.11,169.1,169.11,1278.0
2022-02-17 16:55:00,169.1,169.1,169.1,169.1,529.0
2022-02-17 16:56:00,169.15,169.15,169.15,169.15,1863.0
2022-02-17 16:58:00,169.11,169.11,169.08,169.1,2803.0
2022-02-17 16:59:00,169.1,169.1,169.0999,169.0999,2507.0
2022-02-17 17:00:00,169.05,169.05,169.03,169.03,3987.0
2022-02-17 17:01:00,169.03,169.1,169.03,169.1,732.0
2022-02-17 17:02:00,169.03,169.11,169.03,169.03,1029.0
2022-02-17 17:03:00,169.0301,169.0301,169.0301,169.0301,293.0
2022-02-17 17:04:00,169.03,169.03,169.03,169.03,1056.0
2022-02-17 17:05:00,169.03,169.03,169.03,169.03,713.0
2022-02-17 17:06:00,169.03,169.04,169.03,169.04,641.0
2022-02-17 17:07:00,169.03,169.03,169.0,169.03,1712.0
2022-02-17 17:08:00,169.03,169.03,169.0,169.03,3692.0
2022-02-17 17:10:00,169.01,169.01,169.01,169.01,300.0
2022-02-17 17:12:00,169.05,169.07,168.97,169.0,5303.0
2022-02-17 17:13:00,168.97,168.97,168.97,168.97,768.0
2022-02-17 17:14:00,168.9201,168.98,168.92,168.92,839.0
2022-02-17 17:15:00,168.93,168.93,168.9,168.9,2754.0
2022-02-17 17:16:00,168.95,168.96,168.95,168.96,648.0
2022-02-17 17:17:00,168.96,168.97,168.96,168.97,1028.0
2022-02-17 17:18:00,168.96,169.0,168.96,169.0,2038.0
2022-02-17 17:19:00,169.0,169.0,169.0,169.0,1625.0
2022-02-17 17:20:00,169.0,169.0,169.0,169.0,1252.0
2022-02-17 17:21:00,168.97,168.97,168.93,168.93,861.0
2022-02-17 17:22:00,168.92,169.0,168.91,168.91,724.0
2022-02-17 17:23:00,168.92,168.99,168.92,168.99,330.0
2022-02-17 17:24:00,168.98,168.99,168.98,168.99,358.0
2022-02-17 17:25:00,168.99,168.99,168.95,168.95,772.0
2022-02-17 17:28:00,168.93,168.96,168.93,168.96,463.0
2022-02-17 17:31:00,168.96,169.0,168.96,169.0,2357.0
2022-02-17 17:32:00,168.96,169.0,168.96,168.96,808.0
2022-02-17 17:33:00,168.9899,168.9899,168.9899,168.9899,2581.0
2022-02-17 17:34:00,168.96,169.0,168.96,169.0,575.0
2022-02-17 17:35:00,169.0,169.0,169.0,169.0,360.0
2022-02-17 17:36:00,168.96,168.96,168.91,168.91,2117.0
2022-02-17 17:37:00,168.91,168.91,168.91,168.91,7271.0
2022-02-17 17:38:00,168.88,168.88,168.88,168.88,3585.0
2022-02-17 17:39:00,168.81,168.81,168.81,168.81,10931.0
2022-02-17 17:40:00,168.99,168.99,168.99,168.99,485.0
2022-02-17 17:41:00,168.87,168.87,168.87,168.87,454.0
2022-02-17 17:42:00,168.87,168.87,168.87,168.87,302.0
2022-02-17 17:43:00,168.87,168.87,168.87,168.87,405.0
2022-02-17 17:48:00,168.98,168.98,168.98,168.98,875.0
2022-02-17 17:49:00,168.91,168.91,168.91,168.91,389.0
2022-02-17 17:50:00,168.95,168.95,168.95,168.95,440.0
2022-02-17 17:52:00,168.9101,168.9101,168.9101,168.9101,2053.0
2022-02-17 17:54:00,168.99,168.99,168.99,168.99,250.0
2022-02-17 17:55:00,169.0,169.0,169.0,169.0,218.0
2022-02-17 17:58:00,169.0,169.0,169.0,169.0,273.0
2022-02-17 17:59:00,168.95,168.95,168.95,168.95,387.0
2022-02-17 18:00:00,168.95,168.95,168.95,168.95,153.0
2022-02-17 18:01:00,168.95,168.95,168.89,168.89,2317.0
2022-02-17 18:03:00,168.9,168.9,168.87,168.87,1367.0
2022-02-17 18:04:00,168.87,168.9,168.87,168.9,962.0
2022-02-17 18:05:00,168.88,168.88,168.87,168.87,7499.0
2022-02-17 18:06:00,168.87,168.87,168.8,168.8,1029.0
2022-02-17 18:07:00,168.8,168.8,168.8,168.8,306.0
2022-02-17 18:08:00,168.8,168.8,168.8,168.8,241.0
2022-02-17 18:09:00,168.83,168.83,168.81,168.81,600.0
2022-02-17 18:11:00,168.83,168.83,168.75,168.8,3040.0
2022-02-17 18:12:00,168.83,168.83,168.83,168.83,244.0
2022-02-17 18:13:00,168.84,168.88,168.84,168.88,836.0
2022-02-17 18:15:00,168.88,168.88,168.88,168.88,314.0
2022-02-17 18:16:00,168.89,168.92,168.89,168.9,1931.0
2022-02-17 18:17:00,168.9,168.9,168.9,168.9,839.0
2022-02-17 18:18:00,168.94,168.99,168.94,168.99,2033.0
2022-02-17 18:19:00,168.99,169.0,168.99,169.0,2121.0
2022-02-17 18:20:00,169.0,169.0,169.0,169.0,148.0
2022-02-17 18:21:00,169.0,169.0,168.95,168.95,1541.0
2022-02-17 18:22:00,168.99,169.0,168.99,169.0,16736.0
2022-02-17 18:23:00,169.01,169.09,169.01,169.09,2707.0
2022-02-17 18:28:00,169.06,169.06,169.01,169.01,650.0
2022-02-17 18:29:00,169.03,169.03,169.03,169.03,113.0
2022-02-17 18:30:00,169.03,169.03,169.03,169.03,403.0
2022-02-17 18:31:00,169.05,169.09,169.05,169.09,1305.0
2022-02-17 18:32:00,169.09,169.1,169.09,169.1,763.0
2022-02-17 18:33:00,169.13,169.13,169.13,169.13,705.0
2022-02-17 18:34:00,169.1,169.1,169.1,169.1,298.0
2022-02-17 18:38:00,169.09,169.09,169.09,169.09,229.0
2022-02-17 18:40:00,169.02,169.02,169.02,169.02,422.0
2022-02-17 18:42:00,169.05,169.05,169.01,169.01,1512.0
2022-02-17 18:43:00,169.0,169.0,169.0,169.0,631.0
2022-02-17 18:44:00,169.0799,169.0799,169.0799,169.0799,122.0
2022-02-17 18:46:00,169.08,169.1,169.08,169.1,1110.0
2022-02-17 18:47:00,169.01,169.01,169.01,169.01,116.0
2022-02-17 18:49:00,169.01,169.05,169.01,169.05,393.0
2022-02-17 18:51:00,169.1,169.1,169.0999,169.1,1919.0
2022-02-17 18:52:00,169.15,169.15,169.15,169.15,559.0
2022-02-17 18:53:00,169.1,169.15,169.1,169.15,2711.0
2022-02-17 18:55:00,169.01,169.01,168.99,169.0,5839.0
2022-02-17 18:56:00,169.0001,169.0001,169.0001,169.0001,211.0
2022-02-17 18:57:00,169.06,169.06,169.06,169.06,469.0
2022-02-17 18:58:00,169.01,169.01,169.01,169.01,205.0
2022-02-17 18:59:00,169.01,169.07,169.01,169.06,6155.0
2022-02-17 19:00:00,169.06,169.06,169.06,169.06,192.0
2022-02-17 19:01:00,169.05,169.06,169.05,169.06,1556.0
2022-02-17 19:02:00,169.06,169.07,169.06,169.07,887.0
2022-02-17 19:03:00,169.09,169.1,169.04,169.04,1136.0
2022-02-17 19:05:00,169.06,169.06,169.06,169.06,216.0
2022-02-17 19:06:00,169.05,169.1,169.05,169.1,393.0
2022-02-17 19:08:00,169.02,169.11,169.02,169.1,554.0
2022-02-17 19:09:00,169.08,169.1,169.08,169.1,575.0
2022-02-17 19:10:00,169.1,169.1,169.1,169.1,404.0
2022-02-17 19:11:00,169.1,169.1,169.1,169.1,301.0
2022-02-17 19:13:00,169.1,169.1,169.1,169.1,500.0
2022-02-17 19:14:00,169.09,169.09,169.03,169.04,503.0
2022-02-17 19:15:00,169.02,169.04,169.02,169.04,713.0
2022-02-17 19:16:00,169.05,169.05,169.05,169.05,456.0
2022-02-17 19:17:00,169.02,169.02,169.0,169.0,721.0
2022-02-17 19:18:00,169.0,169.0,169.0,169.0,1159.0
2022-02-17 19:19:00,169.0,169.0,169.0,169.0,852.0
2022-02-17 19:20:00,169.0,169.0,168.96,169.0,2128.0
2022-02-17 19:21:00,169.1,169.1,169.0,169.0,742.0
2022-02-17 19:22:00,169.0,169.0,169.0,169.0,617.0
2022-02-17 19:23:00,168.92,168.92,168.92,168.92,396.0
2022-02-17 19:24:00,168.92,168.92,168.9,168.9,636.0
2022-02-17 19:25:00,168.95,168.95,168.95,168.95,1099.0
2022-02-17 19:26:00,168.9501,168.9501,168.9501,168.9501,2557.0
2022-02-17 19:27:00,168.95,168.9701,168.95,168.9701,305.0
2022-02-17 19:28:00,168.92,168.98,168.92,168.98,854.0
2022-02-17 19:29:00,168.94,168.94,168.94,168.94,526.0
2022-02-17 19:30:00,168.97,168.97,168.97,168.97,326.0
2022-02-17 19:33:00,168.94,168.94,168.93,168.93,703.0
2022-02-17 19:34:00,168.93,168.93,168.9,168.93,3116.0
2022-02-17 19:35:00,168.89,168.89,168.89,168.89,755.0
2022-02-17 19:36:00,168.9,168.9,168.9,168.9,410.0
2022-02-17 19:37:00,168.89,168.95,168.89,168.95,2406.0
2022-02-17 19:38:00,168.96,168.96,168.9,168.9,994.0
2022-02-17 19:39:00,168.86,168.86,168.86,168.86,460.0
2022-02-17 19:41:00,168.86,168.86,168.86,168.86,707.0
2022-02-17 19:42:00,168.9,168.9,168.9,168.9,635.0
2022-02-17 19:44:00,168.9,168.9,168.88,168.88,756.0
2022-02-17 19:45:00,168.9,168.9,168.88,168.9,2981.0
2022-02-17 19:49:00,168.88,168.88,168.78,168.78,1720.0
2022-02-17 19:50:00,168.8,168.8,168.7,168.7,1577.0
2022-02-17 19:51:00,168.7,168.7,168.6,168.6,3683.0
2022-02-17 19:52:00,168.66,168.66,168.52,168.52,3293.0
2022-02-17 19:53:00,168.5301,168.5301,168.5301,168.5301,1523.0
2022-02-17 19:54:00,168.67,168.78,168.67,168.78,2328.0
2022-02-17 19:55:00,168.82,168.85,168.82,168.85,1350.0
2022-02-17 19:56:00,168.79,168.8999,168.79,168.8999,582.0
2022-02-17 19:57:00,168.8,168.81,168.8,168.8,1795.0
2022-02-17 19:58:00,168.8,168.85,168.8,168.85,1479.0
2022-02-17 19:59:00,168.89,168.9,168.89,168.9,11335.0
2022-02-17 20:00:00,168.85,168.85,168.84,168.84,1182.0
2022-02-18 04:01:00,169.84,169.91,169.84,169.91,989.0
2022-02-18 04:02:00,169.9,169.9,169.78,169.78,617.0
2022-02-18 04:05:00,169.77,169.78,169.77,169.78,951.0
2022-02-18 04:06:00,169.78,169.84,169.78,169.84,983.0
2022-02-18 04:14:00,169.66,169.68,169.61,169.61,1105.0
2022-02-18 04:15:00,169.58,169.6,169.58,169.6,1620.0
2022-02-18 04:16:00,169.71,169.71,169.71,169.71,429.0
2022-02-18 04:17:00,169.7,169.7,169.7,169.7,741.0
2022-02-18 04:25:00,169.72,169.72,169.72,169.72,382.0
2022-02-18 04:28:00,169.74,169.75,169.74,169.75,578.0
2022-02-18 04:33:00,169.75,169.76,169.74,169.74,954.0
2022-02-18 04:35:00,169.7,169.7,169.7,169.7,352.0
2022-02-18 04:36:00,169.7,169.75,169.7,169.75,2429.0
2022-02-18 04:39:00,169.75,169.75,169.75,169.75,993.0
2022-02-18 04:40:00,169.7,169.7,169.7,169.7,199.0
2022-02-18 04:47:00,169.61,169.61,169.6,169.6,693.0
2022-02-18 04:48:00,169.6,169.61,169.6,169.61,393.0
2022-02-18 04:51:00,169.64,169.65,169.64,169.65,422.0
2022-02-18 04:56:00,169.72,169.72,169.72,169.72,185.0
2022-02-18 04:57:00,169.76,169.78,169.76,169.78,707.0
2022-02-18 04:58:00,169.78,169.78,169.78,169.78,292.0
2022-02-18 05:01:00,169.8,169.8,169.8,169.8,812.0
2022-02-18 05:02:00,169.8,169.8,169.8,169.8,906.0
2022-02-18 05:04:00,169.79,169.8,169.79,169.8,610.0
2022-02-18 05:05:00,169.8,169.8,169.8,169.8,544.0
2022-02-18 05:06:00,169.78,169.78,169.78,169.78,422.0
2022-02-18 05:07:00,169.8,169.8,169.77,169.77,1276.0
2022-02-18 05:12:00,169.61,169.61,169.6,169.61,1349.0
2022-02-18 05:13:00,169.68,169.68,169.68,169.68,552.0
2022-02-18 05:17:00,169.74,169.74,169.74,169.74,399.0
2022-02-18 05:26:00,169.76,169.8,169.76,169.8,1174.0
2022-02-18 05:33:00,169.75,169.75,169.75,169.75,1565.0
2022-02-18 05:37:00,169.75,169.75,169.75,169.75,256.0
2022-02-18 05:38:00,169.8,169.8,169.8,169.8,2851.0
2022-02-18 05:39:00,169.86,169.86,169.86,169.86,466.0
2022-02-18 05:40:00,169.89,169.89,169.89,169.89,126.0
2022-02-18 05:48:00,169.94,169.99,169.94,169.99,486.0
2022-02-18 05:49:00,170.0,170.0,170.0,170.0,928.0
2022-02-18 05:54:00,169.99,169.99,169.99,169.99,202.0
2022-02-18 05:57:00,170.05,170.05,170.05,170.05,339.0
2022-02-18 05:59:00,170.0,170.05,170.0,170.05,500.0
2022-02-18 06:00:00,169.93,169.93,169.89,169.89,510.0
2022-02-18 06:17:00,169.99,170.0,169.99,170.0,555.0
2022-02-18 06:20:00,170.04,170.04,170.04,170.04,217.0
2022-02-18 06:22:00,170.07,170.07,170.07,170.07,576.0
2022-02-18 06:24:00,170.02,170.02,170.02,170.02,732.0
2022-02-18 06:32:00,170.05,170.05,170.05,170.05,941.0
2022-02-18 06:34:00,170.09,170.09,170.09,170.09,191.0
2022-02-18 06:36:00,170.09,170.1,170.09,170.1,729.0
2022-02-18 06:37:00,170.09,170.09,170.09,170.09,682.0
2022-02-18 06:38:00,170.09,170.1,170.09,170.1,463.0
2022-02-18 06:39:00,170.06,170.06,170.0,170.0,3261.0
2022-02-18 06:40:00,170.0,170.0,170.0,170.0,513.0
2022-02-18 06:43:00,169.97,169.97,169.97,169.97,530.0
2022-02-18 06:45:00,169.89,169.89,169.85,169.85,2045.0
2022-02-18 06:46:00,169.87,169.87,169.87,169.87,351.0
2022-02-18 06:47:00,169.83,169.83,169.83,169.83,255.0
2022-02-18 06:48:00,169.82,169.82,169.82,169.82,284.0
2022-02-18 06:50:00,169.8,169.85,169.8,169.8,7883.0
2022-02-18 06:51:00,169.61,169.61,169.61,169.61,903.0
2022-02-18 06:58:00,169.75,169.75,169.75,169.75,408.0
2022-02-18 06:59:00,169.79,169.8,169.79,169.8,666.0
2022-02-18 07:01:00,169.8,170.0,169.76,170.0,12168.0
2022-02-18 07:02:00,170.0,170.0,170.0,170.0,2871.0
2022-02-18 07:03:00,169.99,169.99,169.9,169.9,8402.0
2022-02-18 07:04:00,169.89,169.92,169.89,169.92,1994.0
2022-02-18 07:05:00,169.92,169.99,169.9,169.9,3168.0
2022-02-18 07:06:00,169.92,169.92,169.92,169.92,819.0
2022-02-18 07:07:00,170.0,170.02,170.0,170.02,3161.0
2022-02-18 07:09:00,169.93,169.93,169.93,169.93,319.0
2022-02-18 07:12:00,169.99,169.99,169.99,169.99,858.0
2022-02-18 07:13:00,169.96,169.96,169.96,169.96,742.0
2022-02-18 07:14:00,169.93,169.93,169.93,169.93,182.0
2022-02-18 07:17:00,169.94,169.94,169.93,169.93,663.0
2022-02-18 07:18:00,169.96,169.96,169.96,169.96,453.0
2022-02-18 07:19:00,169.98,169.98,169.96,169.96,572.0
2022-02-18 07:20:00,169.95,169.95,169.95,169.95,303.0
2022-02-18 07:21:00,170.0,170.0,170.0,170.0,733.0
2022-02-18 07:22:00,170.0,170.0,169.98,169.98,447.0
2022-02-18 07:23:00,169.97,169.97,169.97,169.97,109.0
2022-02-18 07:25:00,170.0,170.05,170.0,170.05,3140.0
2022-02-18 07:26:00,170.0,170.05,170.0,170.05,1341.0
2022-02-18 07:27:00,170.06,170.06,170.05,170.05,1404.0
2022-02-18 07:28:00,170.02,170.02,170.01,170.01,1671.0
2022-02-18 07:29:00,170.0,170.0,170.0,170.0,314.0
2022-02-18 07:30:00,170.0,170.0,170.0,170.0,264.0
2022-02-18 07:35:00,170.02,170.02,170.01,170.02,532.0
2022-02-18 07:37:00,170.07,170.07,170.07,170.07,210.0
2022-02-18 07:40:00,170.06,170.06,170.06,170.06,299.0
2022-02-18 07:43:00,170.04,170.04,170.04,170.04,464.0
2022-02-18 07:44:00,170.06,170.06,170.06,170.06,440.0
2022-02-18 07:46:00,170.07,170.07,170.03,170.03,836.0
2022-02-18 07:47:00,170.04,170.07,170.04,170.07,1069.0
2022-02-18 07:48:00,170.07,170.07,170.05,170.05,652.0
2022-02-18 07:49:00,170.07,170.07,170.07,170.07,314.0
2022-02-18 07:50:00,170.07,170.07,170.06,170.06,236.0
2022-02-18 07:51:00,170.04,170.04,170.04,170.04,732.0
2022-02-18 07:52:00,170.02,170.02,170.02,170.02,521.0
2022-02-18 07:54:00,170.05,170.05,170.05,170.05,260.0
2022-02-18 07:55:00,170.03,170.03,170.0,170.0,3576.0
2022-02-18 07:56:00,170.0,170.0,170.0,170.0,595.0
2022-02-18 07:57:00,169.98,169.98,169.96,169.96,1776.0
2022-02-18 07:58:00,169.95,169.95,169.95,169.95,916.0
2022-02-18 07:59:00,169.95,169.95,169.89,169.89,3443.0
2022-02-18 08:00:00,169.9,169.9,169.89,169.9,3873.0
2022-02-18 08:01:00,169.9899,170.07,169.77,169.89,64953.0
2022-02-18 08:02:00,169.92,170.99,169.91,170.0,12502.0
2022-02-18 08:03:00,170.0,170.0,170.0,170.0,1231.0
2022-02-18 08:04:00,169.97,169.99,169.97,169.99,1485.0
2022-02-18 08:05:00,169.96,170.0,169.96,170.0,1561.0
2022-02-18 08:06:00,170.0,170.03,170.0,170.01,1763.0
2022-02-18 08:07:00,170.01,170.02,170.01,170.02,896.0
2022-02-18 08:08:00,170.0,170.01,169.96,169.96,2366.0
2022-02-18 08:09:00,169.98,169.98,169.98,169.98,795.0
2022-02-18 08:10:00,169.95,169.9699,169.8,169.82,11541.0
2022-02-18 08:11:00,169.8,169.8,169.598,169.65,11474.0
2022-02-18 08:12:00,169.62,169.6501,169.5,169.53,8905.0
2022-02-18 08:13:00,169.55,169.72,169.55,169.67,4050.0
2022-02-18 08:14:00,169.67,169.74,169.64,169.7,12889.0
2022-02-18 08:15:00,169.62,169.62,169.55,169.55,2446.0
2022-02-18 08:16:00,169.52,169.52,169.48,169.52,5456.0
2022-02-18 08:17:00,169.53,169.58,169.53,169.57,3848.0
2022-02-18 08:18:00,169.58,169.58,169.48,169.48,8274.0
2022-02-18 08:19:00,169.45,169.5,169.45,169.5,3032.0
2022-02-18 08:20:00,169.5,169.57,169.5,169.54,1115.0
2022-02-18 08:21:00,169.56,169.56,169.51,169.51,1824.0
2022-02-18 08:22:00,169.51,169.51,169.3,169.46,8531.0
2022-02-18 08:23:00,169.4299,169.4299,169.28,169.29,5650.0
2022-02-18 08:24:00,169.23,169.23,169.19,169.22,8672.0
2022-02-18 08:25:00,169.28,169.28,169.19,169.2,3604.0
2022-02-18 08:26:00,169.1701,169.2,169.14,169.14,8225.0
2022-02-18 08:27:00,169.14,169.14,168.96,169.08,12871.0
2022-02-18 08:28:00,169.04,169.06,168.99,169.03,9314.0
2022-02-18 08:29:00,169.04,169.07,169.02,169.05,4890.0
2022-02-18 08:30:00,169.07,169.07,168.97,168.97,5288.0
2022-02-18 08:31:00,168.97,169.046,168.97,169.046,2906.0
2022-02-18 08:32:00,168.99,168.99,168.94,168.9799,5182.0
2022-02-18 08:33:00,168.97,169.0,168.9,168.95,6639.0
2022-02-18 08:34:00,168.9,168.95,168.67,168.73,14593.0
2022-02-18 08:35:00,168.8,168.87,168.8,168.87,2456.0
2022-02-18 08:36:00,168.91,169.04,168.86,169.04,10788.0
2022-02-18 08:37:00,168.97,169.04,168.9,169.0,8457.0
2022-02-18 08:38:00,168.91,168.9701,168.91,168.92,1617.0
2022-02-18 08:39:00,168.94,169.08,168.94,169.08,2579.0
2022-02-18 08:40:00,169.11,169.19,169.04,169.17,4884.0
2022-02-18 08:41:00,169.15,169.15,169.05,169.1,2910.0
2022-02-18 08:42:00,169.1,169.15,169.1,169.15,7658.0
2022-02-18 08:43:00,169.14,169.15,169.11,169.11,3864.0
2022-02-18 08:44:00,169.15,169.17,169.15,169.17,1859.0
2022-02-18 08:45:00,169.17,169.17,169.1218,169.1218,2453.0
2022-02-18 08:46:00,169.09,169.09,169.05,169.07,2907.0
2022-02-18 08:47:00,169.07,169.07,169.06,169.06,1326.0
2022-02-18 08:48:00,169.05,169.1,169.0,169.03,7759.0
2022-02-18 08:49:00,169.0399,169.07,169.03,169.04,4371.0
2022-02-18 08:50:00,169.0501,169.16,169.0501,169.16,5287.0
2022-02-18 08:51:00,169.15,169.16,169.11,169.16,3149.0
2022-02-18 08:52:00,169.2,169.3,169.2,169.27,7301.0
2022-02-18 08:53:00,169.3,169.41,169.28,169.34,8298.0
2022-02-18 08:54:00,169.31,169.44,169.3,169.4,19992.0
2022-02-18 08:55:00,169.35,169.43,169.35,169.4001,2891.0
2022-02-18 08:56:00,169.43,169.46,169.4,169.4001,1640.0
2022-02-18 08:57:00,169.39,169.4,169.37,169.37,1653.0
2022-02-18 08:58:00,169.38,169.5,169.38,169.4999,6637.0
2022-02-18 08:59:00,169.5,169.51,169.42,169.44,4370.0
2022-02-18 09:00:00,169.45,169.49,169.45,169.49,2919.0
2022-02-18 09:01:00,169.36,169.434,169.35,169.41,13570.0
2022-02-18 09:02:00,169.48,169.48,169.35,169.46,4416.0
2022-02-18 09:03:00,169.49,169.55,169.49,169.53,6416.0
2022-02-18 09:04:00,169.52,169.61,169.52,169.61,4007.0
2022-02-18 09:05:00,169.6,169.7,169.57,169.61,11122.0
2022-02-18 09:06:00,169.6,169.6,169.52,169.54,8889.0
2022-02-18 09:07:00,169.56,169.56,169.41,169.46,6623.0
2022-02-18 09:08:00,169.46,169.46,169.4,169.4,5832.0
2022-02-18 09:09:00,169.38,169.38,169.38,169.38,812.0
2022-02-18 09:10:00,169.4,169.5,169.4,169.4815,8540.0
2022-02-18 09:11:00,169.37,169.43,169.24,169.24,42682.0
2022-02-18 09:12:00,169.29,169.3,169.2,169.2,6027.0
2022-02-18 09:13:00,169.26,169.35,169.2,169.32,8451.0
2022-02-18 09:14:00,169.32,169.35,169.26,169.35,6187.0
2022-02-18 09:15:00,169.35,169.38,169.35,169.37,9445.0
2022-02-18 09:16:00,169.37,169.4,169.3,169.38,23704.0
2022-02-18 09:17:00,169.37,169.38,169.32,169.32,1787.0
2022-02-18 09:18:00,169.3,169.39,169.3,169.31,12941.0
2022-02-18 09:19:00,169.38,169.38,169.33,169.35,1443.0
2022-02-18 09:20:00,169.4,169.4,169.28,169.28,8884.0
2022-02-18 09:21:00,169.24,169.28,169.13,169.16,17079.0
2022-02-18 09:22:00,169.1601,169.17,169.15,169.15,1771.0
2022-02-18 09:23:00,169.2,169.27,169.17,169.27,3178.0
2022-02-18 09:24:00,169.3599,169.3599,169.31,169.31,933.0
2022-02-18 09:25:00,169.31,169.38,169.26,169.34,4760.0
2022-02-18 09:26:00,169.5,169.95,169.38,169.78,63737.0
2022-02-18 09:27:00,169.75,169.8,169.51,169.59,30891.0
2022-02-18 09:28:00,169.69,170.23,169.59,170.14,183625.0
2022-02-18 09:29:00,170.26,170.26,169.54,169.91,88129.0
2022-02-18 09:30:00,169.85,169.95,169.58,169.84,139686.0
2022-02-18 09:31:00,169.82,170.3387,169.81,170.17,3545814.0
2022-02-18 09:32:00,170.2,170.5413,170.09,170.1,437337.0
2022-02-18 09:33:00,170.09,170.125,169.73,169.81,309592.0
2022-02-18 09:34:00,169.8,169.98,169.6645,169.6999,284810.0
2022-02-18 09:35:00,169.686,169.7511,169.491,169.6268,212570.0
2022-02-18 09:36:00,169.61,169.655,169.38,169.4354,278216.0
2022-02-18 09:37:00,169.44,169.47,169.12,169.19,262568.0
2022-02-18 09:38:00,169.18,169.42,169.16,169.33,239597.0
2022-02-18 09:39:00,169.34,169.47,169.09,169.1728,345154.0
2022-02-18 09:40:00,169.18,169.18,168.91,168.91,252116.0
2022-02-18 09:41:00,168.92,169.035,168.79,168.845,332585.0
2022-02-18 09:42:00,168.85,168.86,168.55,168.6152,343485.0
2022-02-18 09:43:00,168.6,168.6091,168.31,168.36,308768.0
2022-02-18 09:44:00,168.36,168.54,168.34,168.4139,224233.0
2022-02-18 09:45:00,168.43,168.51,168.15,168.21,253402.0
2022-02-18 09:46:00,168.22,168.32,167.97,168.3,366589.0
2022-02-18 09:47:00,168.295,168.51,168.27,168.39,235371.0
2022-02-18 09:48:00,168.38,168.59,168.32,168.5442,193183.0
2022-02-18 09:49:00,168.55,168.57,168.32,168.32,180310.0
2022-02-18 09:50:00,168.34,168.34,168.18,168.29,200724.0
2022-02-18 09:51:00,168.29,168.44,168.27,168.39,206242.0
2022-02-18 09:52:00,168.4,168.5499,168.34,168.42,198225.0
2022-02-18 09:53:00,168.44,168.48,168.22,168.45,165356.0
2022-02-18 09:54:00,168.45,168.74,168.41,168.74,284326.0
2022-02-18 09:55:00,168.74,168.9,168.61,168.8867,258865.0
2022-02-18 09:56:00,168.87,168.9452,168.71,168.76,328377.0
2022-02-18 09:57:00,168.78,168.96,168.74,168.913,233544.0
2022-02-18 09:58:00,168.92,169.01,168.89,168.95,203318.0
2022-02-18 09:59:00,168.96,169.0,168.875,168.8801,235830.0
2022-02-18 10:00:00,168.9,169.03,168.81,169.01,163659.0
2022-02-18 10:01:00,169.02,169.1154,168.66,168.67,305444.0
2022-02-18 10:02:00,168.68,168.7,168.56,168.58,217382.0
2022-02-18 10:03:00,168.58,168.63,168.5,168.61,139279.0
2022-02-18 10:04:00,168.605,168.74,168.48,168.55,171394.0
2022-02-18 10:05:00,168.555,168.72,168.54,168.712,101511.0
2022-02-18 10:06:00,168.725,168.78,168.64,168.7414,140605.0
2022-02-18 10:07:00,168.745,168.79,168.55,168.57,137437.0
2022-02-18 10:08:00,168.57,168.661,168.4301,168.51,162490.0
2022-02-18 10:09:00,168.508,168.53,168.42,168.53,104799.0
2022-02-18 10:10:00,168.54,168.59,168.42,168.47,107741.0
2022-02-18 10:11:00,168.48,168.66,168.445,168.55,145907.0
2022-02-18 10:12:00,168.54,168.6,168.352,168.36,170702.0
2022-02-18 10:13:00,168.38,168.43,168.28,168.335,112325.0
2022-02-18 10:14:00,168.34,168.45,168.31,168.355,118602.0
2022-02-18 10:15:00,168.37,168.56,168.33,168.53,146750.0
2022-02-18 10:16:00,168.53,168.87,168.455,168.75,249524.0
2022-02-18 10:17:00,168.74,168.823,168.51,168.55,165476.0
2022-02-18 10:18:00,168.5515,168.73,168.55,168.72,117756.0
2022-02-18 10:19:00,168.71,168.715,168.54,168.57,136062.0
2022-02-18 10:20:00,168.57,168.67,168.45,168.655,114732.0
2022-02-18 10:21:00,168.6522,168.78,168.61,168.7593,128815.0
